ID,sample,int_date,lang,version,form,llitext1,q1,eminuse,intmob,intfreq,device1a,smart1,snsint2,acct1a,acct1b,acct1c,acct1d,acct2,acct3a,acct3b,acct3c,acct3d,acct3e,acct3f,acct3g,secur1,secur2a,secur2b,secur2c,secur2d,secur2e,secur2f,secur2g,habits1a,habits1b,habits1c,habits1d,habits1e,habits1f,habits2,habits3,habits4a,habits4b,habits4c,habits5,habits6,habits7,habits8,habits9,habits10,habits11,habits12,wifi1,wifi2a,wifi2b,wifi2c,wifi2d,policy1,policy2a,policy2b,policy3,policy4,policy5,policy6a,policy6b,policy6c,policy6d,policy6e,sex,age,educ2,hisp,race3m1,race3m2,race3m3,race3m4,birth_hisp,marital,par,emplnw3,party,partyln,ideo,inc,hh1,hh3,ql1a,qc1,habits1fos,habits9os,raceos,usr,cregion,state,density,race3m1orig,race3m2orig,race3m3orig,race3m4orig,origraceos,i_usernw2,SmartPhone,racecmb,racethn,racethn2,racethn3,hhcell,genage2016,child,partysum,partyideo,habits1cnt,iphoneuse,hphoneuse,recage,receduc,adults,ll,cp,weight,standwt
100208,1,50216,1,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,4,2,4,4,4,3,4,2,2,1,1,2,1,1,2,1,2,2,2,2,2, ,2,2,1,2,2,1,1,1,4,2,2,2,2, , , , ,2,2,2,4,4,4,3,3,1,3,1,2,32,8,2,1, , , , ,1,1,3,1, ,3,7,5,2, , , , , ,S,1,25,3,1, , , , ,1,1,1,1,1,1,1,1,3,1,2,1,2,2,2,3,2,1,1,2.852941176,0.99621895
100210,1,40216,1,1,1,1,2,1,1,5,1,8,1,2,2,2,2,1,4,4,4,5,4,4,4,9,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2, , , , , ,2, , , , ,2,1,1,2,2,4,1,1,2,2,3,1,73,4,2,1, , , , ,3,2,3,3,1,2,2,1, , , , , , ,S,1,23,1,1, , , , ,1,2,1,1,1,1,1,5,0,1,3,2,2,2,6,2,1,1,1,1.941176471,0.677839698
100216,1,40216,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,3,3,1,3,1,2,30,6,1,1, , , ,1,1,1,1,4,2,8,6,5,3, , , , , ,U,3,48,4,1, , , , ,1,1,1,3,3,3,1,1,2,2,9,3,2,2,2,3,3,1,1,2.676470588,0.934597159
100220,1,40216,1,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,1,2,1,2,1,1,5,1,2,1,2,2,1,1,1,2,2,2,2,3,2,2,1,3,3,1,69,6,2,1, , , , ,5,2,2,3,1,2,8,1, , , , , , ,U,3,5,1,1, , , , ,1,1,1,1,1,1,1,4,0,1,3,2,2,2,6,3,1,1,1,1,0.349190147
100224,1,40216,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,4,2,2,2,2,2,1,2,1,2,2,1,1,2, , , , ,2,4,3,2,2,2,3,3,1,3,3,2,50,6,2,3, , , , ,1,1,3,3,2,4,9,4,3, , , , , ,S,2,27,5,3, , , , ,1,1,3,4,5,4,1,2,1,2,3,2,2,2,4,3,3,1,1,2.735294118,0.955137756
100230,1,40216,1,1,2,1,2,1,2,2,1,2,1,2,2,1,1,1,2,2,2,3,3,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,1,1,2,2,2,1, , , , , ,2, , , , ,2,2,2,2,2,3,1,2,1,2,1,2,77,4,2,1, , , , ,5,2,3,3,1,3,2,1, , , , , , ,R,3,1,2,1, , , , ,1,2,1,1,1,1,1,5,0,1,3,3,2,2,6,2,1,1,1,1.176470588,0.410811938
100231,1,40216,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,2,4,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,1,1,2, ,3,2,2,2, , , , ,2,2,2,3,2,3,3,1,1,3,2,1,55,6,2,1, , , , ,1,2,1,1, ,3,9,2,2, , , , , ,S,1,42,3,1, , , , ,1,1,1,1,1,1,1,3,0,1,2,2,2,2,5,3,2,1,1,1.294117647,0.451893132
100239,1,50216,1,1,1,1,2,1,2,4,1,1,2,1,2,1,2,1,2,2,1, ,4,1,1,2,2,2,1,2, ,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2, ,1,4,4,3,2,2, , , , ,1,2,2,3,2,1,3,3,2,3,3,1,67,3,2,1, , , , ,5,2,3,3,1,2,6,1, , , , , , ,S,2,55,2,1, , , , ,1,1,1,1,1,1,1,4,0,1,3,2,2,2,6,1,1,1,1,2.529411765,0.883245667
100242,1,40216,1,1,1,2,2,2,2, ,1,2, , , , , , ,2,2, , ,1,2,1,3,2,2,2, , ,1,2, , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3,2,2,2,3,3,3,3,3,2,59,3,2,1, , , , ,3,2,3,2, ,4,1,1, , , , , , ,R,3,5,2,1, , , , ,0,2,1,1,1,1,1,3,0,2,5, ,2,2,5,1,1,1,1,1.852941176,0.647028803
100244,1,40216,1,1,1,2,2,1,2,3,2, ,2,2,2,2,2,1, , ,4, ,2,4,4,3,2,2,2,2, ,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2, , , , , , ,2, , , , ,3,8,3,2,2,4,3,8,3,3,3,1,83,3,2,1, , , , ,5,2,3,2, ,3,5,1, , , , , , ,S,1,9,4,1, , , , ,1,3,1,1,1,1,0,6,0,2,4,1,1,1,6,1,1,1,0,5.911764706,2.064329989
100254,1,40916,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,2,2,2,2,1,1,2,3,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2, ,2,1,1,2, , , , ,2,2,2,2,2,2,3,3,2,3,3,2,71,5,2,1, , , , ,5,2,3,3,1,3,6,2,1, , , , , ,S,3,37,2,1, , , , ,1,1,1,1,1,1,1,5,1,1,3,4,2,2,6,2,1,1,1,1.176470588,0.410811938
100255,1,40916,1,1,2,1,1,2,2, ,1,2, , , , , , ,2,2, , ,3,2,2,2,2,2,2, , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,3,3,2,2,3,2,82,3,2,1, , , , ,5,2,3,1, ,2,2,2,2, , , , , ,R,2,39,2,1, , , , ,0,2,1,1,1,1,1,6,0,1,1, ,2,2,6,1,2,1,1,2.705882353,0.944867458
100256,1,40216,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,3,1,1,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2, ,2,1,2,1,2,2,2,1,1,1,2,2,1,2,1,1,1,1,2,2,2,2,2,3,3,1,3,3,2,39,4,1,7, , , ,3,6,1,2,4,9,3,2,3,3, , , , , ,S,1,34,5,7, , , , ,1,1,5,3,4,3,1,2,0,9,9,1,2,2,3,2,3,1,1,5.794117647,2.023248796
100258,1,40216,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,3,2,2,2,1,2,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2,1,1,1,2,2, ,4,3,2,2, , , , ,2,1,1,2,2,2,3,3,1,3,1,2,39,6,2,1, , , , ,1,1,3,1, ,2,7,6,2, , , , , ,S,1,34,5,1, , , , ,1,1,1,1,1,1,1,2,4,1,1,2,2,2,3,3,2,1,1,3.382352941,1.181084322
100259,1,40216,1,1,2,2,1,2,2, ,1,2, , , , , , ,3,3, , ,3,3,3,2,2,2,1, , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,3,3,2,2,2,1,2,3,1,69,8,2,1, , , , ,1,2,3,3,2,2,7,2,2, , , , , ,S,1,25,3,1, , , , ,0,2,1,1,1,1,1,4,0,2,3, ,2,2,6,3,2,1,1,1.529411765,0.53405552
100262,1,40216,1,1,2,2,2,2,2, ,1,2, , , , , , ,2,2, , ,3,3,3,2,2,2,2, , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2,2,2,2,3,3,3,3,3,1,64,2,2,2, , , , ,1,2,3,3,1,1,5,2,2, , , , , ,U,3,37,3,2, , , , ,0,2,2,2,2,2,1,4,0,1,3, ,2,2,5,1,2,1,1,3.441176471,1.201624919
100268,1,40216,1,1,2,1,1,2,2, ,2, , , , , , , , , , , ,2,5,5,2,2,2,2, , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,8,2,8,8,8,8,3,3,3,3,3,2,83,8,2,2, , , , ,5,2,3,1, ,2,98,1, , , , , , ,S,3,13,1,2, , , , ,0,3,2,2,2,2,0,6,0,1,1, ,1,1,6,3,1,1,0,2.029411765,0.708650593
100271,1,40216,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,3, ,2,2,3,1,1,1,1,2, ,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1, ,1,1,3,2,2,2, , , , ,2,2,2,2,3,2,1,3,2,2,1,2,57,6,2,1, , , , ,1,2,3,1, ,2,9,4,4, , , , , ,S,1,9,4,1, , , , ,1,1,1,1,1,1,1,3,0,1,1,2,2,2,5,3,3,1,1,1.647058824,0.575136713
100272,1,40216,1,1,2,2,2,2,2, ,1,2, , , , , , ,2,2, , ,2,2,2,2,2,2,2, , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2,2,2,2,3,3,3,3,3,2,82,3,2,2, , , , ,5,2,3,2, ,2,4,1, , , , , , ,R,3,13,2,2, , , , ,0,2,2,2,2,2,1,6,0,2,4, ,2,2,6,1,1,1,1,2.235294118,0.780542683
100274,1,40216,1,1,1,2,1,1,2,3,1,2,1,1,1,2,1,1,3,3,3,3,3,2,4,2,2,1,1,2,2,2,2,2,1,2,2,2,2, ,1,1,1,1,1,2,1, , , , , ,2, , , , ,2,2,2,2,2,3,3,2,1,2,3,2,87,3,2,1, , , , ,5,2,3,3,9,3,4,1, , , , , , ,S,1,36,2,1, , , , ,1,2,1,1,1,1,1,6,0,9,3,1,2,2,6,1,1,1,1,2.205882353,0.770272384
100280,1,40216,1,1,2,1,3,1,2,1,1,2,1,1,2,2,2,1,4,4,4,4,4,4,5,2,2,2,1,2,2,2,2,2,1,2,2,2,2, ,2,1,2,2,2,1,2, , , , , ,2, , , , ,2,8,2,4,4,2,1,1,1,1,1,2,99,8,2,1, , , , ,1,2,2,3,1,1,6,3,3, , , , , ,S,3,48,1,1, , , , ,1,2,1,1,1,1,1,9,0,1,3,1,2,2,9,3,3,1,1,1.058823529,0.369730744
100284,1,41116,1,1,1,1,1,1,2,5,2, ,2,2,2,2,2,1, , ,2, ,2,2,2,2,2,2,1,2, ,2,2,1,2,2,2,2,2, ,1,2,2,2,1,2, , , , , , ,2, , , , ,2,2,1,2,3,3,2,3,2,3,2,1,75,8,2,1, , , , ,1,2,2,3,1,2,99,2,2,1, , , , ,U,2,27,2,1, , , , ,1,3,1,1,1,1,1,5,0,1,3,1,1,2,6,3,2,1,0,3,1.047570442
100290,1,40216,1,1,1,2,1,1,2,3,1,2,1,1,1,2,2,1,2,5,2,3,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2, ,2,2,2,2,2,2,2, , , , , ,1,2,2,1,1,2,2,1,3,3,2,2,1,2,3,3,2,65,6,2,1, , , , ,1,2,3,3,2,3,99,2,2, , , , , ,U,4,49,3,1, , , , ,1,2,1,1,1,1,1,4,0,2,3,1,2,2,6,3,2,1,1,1.058823529,0.369730744
100292,1,40216,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,4,4,1,3,2,1,1,1,2,2,2,2,1,1,2,2,2,2,1,2,1,1,1,1,1,2,2, ,5,3,1,1,1,1,1,1,1,1,1,3,3,1,2,3,2,2,1,2,57,4,2,1, , , , ,3,2,1,5,8,2,6,3,3, , , , , ,S,4,49,4,1, , , , ,1,1,1,1,1,1,1,3,0,9,9,2,2,2,5,2,3,1,1,2.176470588,0.760002086
100295,1,40216,1,1,2,2,2,1,2,4,2, ,2,1,2,1,2,2, , ,8, ,3,1,8,1,2,2,1,2, ,2,2,1,2,2,2,2,1,6,2,2,2,1,2,2, , , , , , ,2, , , , ,2,8,1,3,4,8,3,3,3,3,3,1,46,3,2,1, , , , ,1,2,3,1, ,3,3,1, , , ,NAMES AND PARTS OF THE WORLD, , ,U,4,4,3,1, , , , ,1,3,1,1,1,1,0,2,0,1,2,2,1,1,4,1,1,1,0,5.911764706,2.064329989
100305,1,40216,1,1,2,1,1,2,2, ,1,8, , , , , , ,3,2, , ,1,2,2,3,2,2,2, , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,1,3,3,2,2,2,3,3,3,3,3,1,72,8,2,1, , , , ,5,2,3,1, ,2,5,1, , , , , , ,R,2,39,1,1, , , , ,0,2,1,1,1,1,1,5,0,1,1, ,2,2,6,3,1,1,1,1,0.349190147
100306,1,40216,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,1,1,1,4, ,4,4,2,3,2,1,2,2, ,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1, , , , , , ,2, , , , ,1,1,1,4,4,3,1,1,1,2,1,2,48,6,2,1, , , , ,1,2,3,3,2,5,7,2,2, , , , , ,S,2,39,3,1, , , , ,1,2,1,1,1,1,1,2,0,2,3,2,2,2,4,3,2,1,1,2.176470588,0.760002086
100312,1,40216,1,1,1,2,2,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,4,1,1,3,2,2,1,1,2,2,2,1,2,2,2,2,2, ,1,1,2,2,2,2,1,1,1,3,2,2,1,2,2,1,2,2,2,2,2,2,2,1,3,2,2,2,2,53,4,2,1, , , , ,1,2,1,1, ,2,7,2,2, , , , , ,S,3,24,4,1, , , , ,1,1,1,1,1,1,1,3,0,1,1,1,2,2,4,2,2,1,1,3.470588235,1.211895218
100313,1,40216,1,1,2,1,8,1,1,2,1,1,2,1,2,1,2,1,3,3,3, ,3,3,3,2,2,2,2,2, ,2,2,2,1,2,2,2,2, ,2,1,1,1,2,2, ,1,1,3,2,2,2, , , , ,3,2,2,2,2,8,3,3,2,3,3,2,43,8,2,1, , , , ,1,1,1,3,2,4,99,3,2, , , , , ,S,1,34,4,1, , , , ,1,1,1,1,1,1,1,2,1,2,3,1,2,2,3,3,2,1,1,3.029411765,1.057840741
100320,1,40916,1,1,1,1,2,1,1,2,1,1,1,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2,2,2,1,2,2, ,1,3,1,2, , , , ,2,3,3,2,2,2,3,2,1,3,1,2,58,4,2,1, , , , ,1,2,1,1, ,2,6,2,2, , , , , ,S,3,24,4,1, , , , ,1,1,1,1,1,1,1,3,0,1,1,2,2,2,5,2,2,1,1,1.941176471,0.677839698
100322,1,40916,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,4,2,4, ,4,4,4,2,1,1,1,1, ,1,2,2,1,2,1,2,2,2,2,1,1,1,1,2, ,1,1,3,2,2,1,1,2, ,1,1,2,2,4,4,2,3,1,1,3,2,2,40,8,9,9, , , , ,1,9,1,3,2,4,99,5,99, , , , , ,S,3,24,4,9, , , , ,1,1,9,9,9,9,1,2,99,2,3,2,2,2,3,3,2,1,1,2.5,0.872975369
100326,1,40916,1,1,2,1,2,1,1,2,1,1,1,2,2,2,2,1,4,4,4,4,4,4,4,2,1,1,2,1,2,1,2,1,1,2,2,2,2,1,1,2,1,2,2,2,2,2, ,4,2,2,1,2,2,1,2,2,1,1,4,4,4,3,1,1,3,1,2,53,4,2,1, , , , ,1,1,1,1, ,4,5,3,2, , , , , ,S,3,37,2,1, , , , ,1,1,1,1,1,1,1,3,1,1,2,2,2,2,4,2,2,1,1,2.941176471,1.027029845
100337,1,40916,1,1,2,1,3,1,1,2,1,2,1,1,1,1,1,1,2,3,2,2,2,2,2,1,2,1,1,1,2,1,2,1,2,2,2,2,2, ,2,2,2,2,2,1,1, , , , , ,1,2,2,1,2,3,3,3,2,1,2,2,3,1,3,2,2,35,5,2,1, , , , ,1,1,1,1, ,3,7,5,2, , , , , ,R,2,27,1,1, , , , ,1,2,1,1,1,1,1,1,3,1,2,1,2,2,3,2,2,1,1,3.352941176,1.170814024
100343,1,40916,1,1,1,1,2,1,2,2,1,1,2,1,2,2,1,2,1,9,2, ,4,1,5,2,2,2,2,2, ,2,2,1,1,2,2,2,2,1,2,2,2,2,1,8, ,2, ,4,3,2,2, , , , ,2,8,4,2,2,1,3,3,1,3,3,2,76,8,2,1, , , , ,5,2,3,2, ,3,9,1, , , , , , ,S,2,26,4,1, , , , ,1,1,1,1,1,1,1,5,0,2,4,2,2,2,6,3,1,1,1,1,0.349190147
100354,1,42016,1,1,2,1,1,1,1,5,1,1,2,2,2,2,2,1,2,2,1, ,2,3,3,2,2,2,2,2, ,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2, ,2, ,3,2,8,2, , , , ,2,2,2,2,2,2,3,3,2,3,3,2,68,4,2,1, , , , ,1,2,3,1, ,4,1,2,2, , , , , ,S,3,37,2,1, , , , ,1,1,1,1,1,1,1,4,0,1,2,1,2,2,6,2,2,1,1,1.617647059,0.564866415
100355,1,40916,1,1,2,1,3,1,2,2,1,1,2,9,9,9,9,1,4,4,2, ,4,9,9,2,2,2,2,2, ,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2, ,1,5,3,2,1,2, , , , ,1,1,1,4,4,1,3,3,2,3,1,2,64,5,2,1, , , , ,1,2,3,3,9,2,8,2,2, , , ,YOU HAVE TO ULOC TO USE IT., ,U,4,6,3,1, , , , ,1,1,1,1,1,1,1,4,0,9,3,2,2,2,5,2,2,1,1,1.764705882,0.616217907
100358,1,40916,1,1,1,1,2,1,2,3,1,2,2,2,2,2,2,2,4,4,4, ,4,4,4,2,2,1,1,2, ,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2, , , , , , ,2, , , , ,1,1,2,2,4,3,3,3,1,2,3,1,80,5,2,1, , , , ,1,2,3,3,2,2,6,2,2, , , , , ,R,4,41,1,1, , , , ,1,2,1,1,1,1,1,6,0,2,3,2,2,2,6,2,2,1,1,2.176470588,0.760002086
100366,1,40916,1,1,2,1,1,2,2, ,2, , , , , , , , , , , ,2,1,8,1,2,2,8, , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3,1,8,2,3,3,3,3,3,2,93,3,2,1, , , , ,5,2,3,1, ,2,98,1, , , , , , ,S,4,6,3,1, , , , ,0,3,1,1,1,1,0,6,0,1,1, ,1,1,6,1,1,1,0,5.147058824,1.79730223
100373,1,40916,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,3,3,3,3,4,2,2,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,1,2,1,1,2,1,1,1,1,1,4,2,4,1,2,1,2,2,2,66,8,2,3, , , , ,1,2,3,3,1,2,7,2,2, , , , , ,S,4,49,2,3, , , , ,1,1,3,4,5,4,1,4,0,1,3,2,2,2,6,3,2,1,1,1.647058824,0.575136713
100375,1,40916,1,1,2,2,1,2,2, ,1,2, , , , , , ,8,8, , ,3,1,2,3,2,2,2, , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,8,8,3,1,1,1,3,3,3,3,3,1,85,7,1,1, , , ,1,1,2,3,2, ,4,2,2,2, , , , , ,R,2,27,1,1, , , , ,0,2,1,3,3,3,1,6,0,2,5, ,2,2,6,3,2,1,1,1,0.349190147
100376,1,40916,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,3,2,3,3,3,3,3,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,1,1,2,1,9,2,1,1,1,2,2,1,1,1,1,1,2,1,3,1,1,1,3,1,1,36,8,2,9, , , , ,1,1,1,1, ,1,6,99,2, , , , , ,U,2,39,1,9, , , , ,1,1,9,9,9,9,1,2,99,1,1,2,2,2,3,3,2,1,1,1.735294118,0.605947609
100377,1,42716,2,1,2,1,2,2,1,2,1,1,1,2,2,2,2,1,2,2,5,3,4,5,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2, ,1,2,2,2,1,2,2,2, ,3,3,2,1,2,2,1,2,1,2,3,2,2,2,3,3,1,3,3,2,46,3,1,7, , , ,3,1,1,3,3,2,2,3,6,2, , , , , ,S,2,20,1,7, , , , ,1,1,5,3,4,3,1,2,4,2,3,1,2,2,4,1,2,1,1,2.558823529,0.893515966
100386,1,40916,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,8,1,1,2,8,1,8,2,1,1,2,1,1,4,1,2,2,1,2,2,1,1,1,3,3,2,2,2,2,3,1,3,1,2,53,8,2,1, , , , ,3,2,1,3,2,5,6,2,2, , , , , ,U,3,22,4,1, , , , ,1,1,1,1,1,1,1,3,0,2,3,4,2,2,4,3,2,1,1,2.176470588,0.760002086
100389,1,40916,1,1,1,2,1,2,2, ,2, , , , , , , , , , , ,2,2,2,2,2,2,2, , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,3,3,2,3,3,1,80,4,2,1, , , , ,1,2,3,3,1,2,7,2,2,1, , , , ,U,4,53,3,1, , , , ,0,3,1,1,1,1,1,6,0,1,3, ,1,2,6,2,2,1,0,5.911764706,2.064329989
100390,1,40916,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,1,2,1,1,3,2,2,1,2,2,2,1,2,2,2,1,1,2,1,2,1,3,1,1,47,8,2,1, , , , ,1,1,1,2, ,4,8,4,2, , ,SEND AN EMAIL TO MYSELF, , ,S,2,27,3,1, , , , ,1,1,1,1,1,1,1,2,2,2,5,2,2,2,4,3,2,1,1,1.647058824,0.575136713
100391,1,40916,1,1,1,1,2,2,2, ,2, , , , , , , , , , , ,3,4,3,2,2,2,2, , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,1,3,3,2,2,4,3,3,3,3,3,2,86,4,1,1, , , ,1,5,2,3,2, ,3,2,1, , , , , , ,S,4,6,3,1, , , , ,0,3,1,3,3,3,0,6,0,2,4, ,1,1,6,2,1,1,0,5.147058824,1.79730223
100392,1,40916,1,1,1,2,1,1,1,2,1,2,1,2,1,2,2,1,3,2,2,4,2,2,3,3,2,1,1,2,1,2,2,1,2,2,2,2,2, ,2,2,1,2,2,2,1, , , , , ,2, , , , ,2,2,2,2,2,2,1,2,1,3,2,1,57,6,2,1, , , , ,1,2,2,1, ,3,5,2,2, , , , , ,S,3,12,2,1, , , , ,1,2,1,1,1,1,1,3,0,1,2,1,2,2,5,3,2,1,1,1,0.349190147
100396,1,40916,1,1,1,1,1,2,2, ,1,2, , , , , , ,2,2, , ,3,1,1,3,2,2,2, , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,8,2,2,2,4,8,3,3,2,3,3,2,88,3,2,1, , , , ,5,2,3,3,8,4,99,1, , , , , , ,S,2,17,2,1, , , , ,0,2,1,1,1,1,1,6,0,9,3, ,2,2,6,1,1,1,1,1.970588235,0.688109996
100398,1,42416,1,1,1,1,3,1,1,1,2, ,1,1,2,2,1,2, , ,8,9,4,8,9,1,2,2,1,2,2,2,2,1,2,2,2,2,2, ,1,1,2,2,1,8,8, , , , , ,1,2,2,1,2,1,8,3,4,2,8,2,3,2,3,2,1,34,4,9,9, , , , ,6,2,1,9,1,9,3,3,3,2, , , , ,R,4,53,1,9, , , , ,1,3,9,9,9,9,0,1,0,1,9,1,1,1,2,2,3,1,0,5.911764706,2.064329989
100403,1,40916,1,1,2,2,2,1,1,3,1,1,1,1,1,2,1,1,2,2,2,3,3,3,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,2,1,2,5,1,1,2, , , , ,1,2,1,2,3,2,1,1,1,2,1,2,67,4,2,1, , , , ,1,2,3,4,8,4,6,3,3, , , , , ,U,3,47,3,1, , , , ,1,1,1,1,1,1,1,4,0,9,9,2,2,2,6,2,3,1,1,2.029411765,0.708650593
100405,1,42016,1,1,2,2,2,1,1,5,1,2,2,2,2,2,2,1,8,8,4, ,4,4,4,2,1,2,2,2, ,2,1,1,1,2,2,2,2,1,8,2,2,2,2,2, , , , , , ,2, , , , ,2,2,2,2,4,4,1,1,1,2,2,2,57,4,1,1, , , ,1,1,2,1,2, ,4,98,5,3, , , , , ,U,4,6,3,1, , , , ,1,2,1,3,3,3,1,3,2,2,5,2,2,2,5,2,3,1,1,2.941176471,1.027029845
100406,1,42416,1,1,1,2,2,2,2, ,2, , , , , , , , , , , ,3,3,3,3,2,2,2, , ,1,2, , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2,4,8,2,8,3,3,3,3,2,79,4,2,1, , , , ,1,2,3,4,9,9,3,2,2,2, , , , ,U,4,41,1,1, , , , ,0,3,1,1,1,1,0,5,0,9,9, ,1,1,6,2,2,1,0,5.029411765,1.756221036
100414,1,40916,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,4,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,4,2,1,2,1,1,2,2,1,1,4,2,2,1,2,2,1,1,2,2,2,4,4,3,2,2,1,3,2,1,50,8,2,1, , , , ,1,1,1,2, ,3,9,5,4, , ,TELL SOMEONE ELSE THE PASSWORD, , ,S,3,10,2,1, , , , ,1,1,1,1,1,1,1,2,1,2,4,3,2,2,4,3,3,1,1,1.588235294,0.554596117
100420,1,40916,1,1,2,2,8,2,2, ,2, , , , , , , , , , , ,2,5,2,2,2,2,2, , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,8,8,8,2,8,4,3,3,3,3,3,2,85,2,2,1, , , , ,5,2,3,2, ,3,1,1, , , , , , ,R,2,38,1,1, , , , ,0,3,1,1,1,1,0,6,0,2,4, ,1,1,6,1,1,1,0,4.823529412,1.684328947
100421,1,40916,1,1,1,1,2,2,2, ,1,8, , , , , , ,1,1, , ,3,5,1,1,2,2,2, , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,1,2,2,3,3,1,3,3,1,99,3,2,1, , , , ,6,2,3,3,9,4,99,1, , , , , , ,R,3,28,2,1, , , , ,0,2,1,1,1,1,1,9,0,9,3, ,2,2,9,1,1,1,1,2.323529412,0.811353578
100424,1,40916,1,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,3,1,4,1,1,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,1,1,3,1,2,1,1,1,1,1,2,2,2,2,1,3,1,2,1,1,2,1,50,8,2,2, , , , ,3,1,1,2, ,2,7,3,2, , , , , ,U,3,24,4,2, , , , ,1,1,2,2,2,2,1,2,1,2,4,1,2,2,4,3,2,1,1,1.764705882,0.616217907
100425,1,40916,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,2,1,2, ,4,3,3,2,1,1,1,2, ,2,2,2,2,2,2,2,2, ,2,1,2,2,2,8, ,1,8,2,2,1,2, , , , ,3,8,2,4,3,3,3,3,2,3,3,1,99,6,2,1, , , , ,1,2,3,1, ,1,98,2,2, , , , , ,S,3,37,2,1, , , , ,1,1,1,1,1,1,1,9,0,1,1,0,2,2,9,3,2,1,1,1.147058824,0.40054164
