user_tweet_id	user	user_id	tweet_id	text	hashtags	tweet_date	user_start	followers_count	friends	total_tweets	location	timezone	sarcasm	sarcastic	irony	ironic	happy	sad	seriously	num_ht
73241558_604621654354997248	peebesalgy	73241558	604621654354997248	I am the middle of a dog sandwich.  	['happy']	Sat May 30 12:13:30 +0000 2015	Thu Sep 10 22:42:06 +0000 2009	194	425	6162	Durham, NC	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
17156821_845233333072265217	Buckeyes1117	17156821	845233333072265217	We are going to see @paulapoundstone in Columbus Ohio tonight! 	['happy']	Fri Mar 24 11:18:24 +0000 2017	Tue Nov 04 14:29:43 +0000 2008	347	317	7287	Columbus, Ohio	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
24849555_459677947494813697	jpinckaers	24849555	459677947494813697	It is finally nice out! 	['happy']	Fri Apr 25 12:58:57 +0000 2014	Tue Mar 17 06:26:00 +0000 2009	112	303	1940	Minneapolis, MN	Central Time (US & Canada)	0	0	0	0	1	0	0	1
24849555_155895894548553728	jpinckaers	24849555	155895894548553728	Having a great time on my date. 	['happy']	Sun Jan 08 06:17:32 +0000 2012	Tue Mar 17 06:26:00 +0000 2009	112	303	1940	Minneapolis, MN	Central Time (US & Canada)	0	0	0	0	1	0	0	1
292511957_396874472302850048	imsoStokes	292511957	396874472302850048		['happy']	Sun Nov 03 05:40:22 +0000 2013	Tue May 03 19:30:37 +0000 2011	284	418	3365	Washington, DC	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
292511957_380892003812532224	imsoStokes	292511957	380892003812532224	Having a communal cheat night with the housemates (and dogs): Chinese food, cake and wine 	['happy']	Fri Sep 20 03:11:45 +0000 2013	Tue May 03 19:30:37 +0000 2011	284	418	3365	Washington, DC	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
258375700_162281239510908928	DesMar1121	258375700	162281239510908928	beautiful cool January day in Miami. Sufjan Stevens. Does it get any better? 	['happy']	Wed Jan 25 21:10:37 +0000 2012	Sun Feb 27 15:48:30 +0000 2011	182	469	1858	Miami Beach, FL	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
43880791_114692978764812288	LaurinWittig	43880791	114692978764812288	It's fall here! I know it's just a tease but oh how lovely to have softly cool air for a change. 	['happy']	Fri Sep 16 13:31:51 +0000 2011	Mon Jun 01 13:09:40 +0000 2009	1932	1661	2628	Virginia	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
230245415_262264411828396032	NollaigShona	230245415	262264411828396032	Black pudding and scallops to start, fish on a bed of lentils, topped with wilted spinach for main - what shall i make for dessert? 	['happy']	Sat Oct 27 18:48:03 +0000 2012	Fri Dec 24 18:46:18 +0000 2010	152	650	3075		Casablanca	0	0	0	0	1	0	0	1
86983843_324920260270641152	julielevoyer	86983843	324920260270641152	@YaelAbrot dans 2 heures !!! 	['happy']	Thu Apr 18 16:20:01 +0000 2013	Mon Nov 02 17:15:40 +0000 2009	721	316	2909	paris	Paris	0	0	0	0	1	0	0	1
2264656573_581269613482270720	AllisonLYates	2264656573	581269613482270720	YES!  Just found @sfneofuturists!  I feel like a connected with my best Chicago and NYC friends! Can't wait to see a show soon! 	['happy']	Fri Mar 27 01:40:49 +0000 2015	Fri Dec 27 17:11:00 +0000 2013	74	106	342	Bay Area, CA	Pacific Time (US & Canada)	0	0	0	0	1	0	0	1
129398536_473955858359934976	Lowebot1995	129398536	473955858359934976	@alyssapotempa_ love being a senior in 2014 	['happy']	Tue Jun 03 22:34:16 +0000 2014	Sun Apr 04 04:52:07 +0000 2010	81	426	277	Murray, KY	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
39923906_773920763514490880	soulshine_raine	39923906	773920763514490880	The waiting room stocked full of people let this tiny and adorable lady go first despite her incredibly rude son-in-law 	['happy']	Thu Sep 08 16:27:43 +0000 2016	Thu May 14 04:08:37 +0000 2009	243	297	11384	Missouri, USA	Central Time (US & Canada)	0	0	0	0	1	0	0	1
299888567_745871768024416257	AndiLeeCarter	299888567	745871768024416257		['happy']	Thu Jun 23 06:51:01 +0000 2016	Mon May 16 21:01:44 +0000 2011	1518	1578	1408	New York, NY	Pacific Time (US & Canada)	0	0	0	0	1	0	0	1
299888567_480164664173928448	AndiLeeCarter	299888567	480164664173928448	I survived! 	['happy']	Sat Jun 21 01:45:51 +0000 2014	Mon May 16 21:01:44 +0000 2011	1518	1578	1408	New York, NY	Pacific Time (US & Canada)	0	0	0	0	1	0	0	1
71452196_166625048503910400	TrustJust	71452196	166625048503910400	@alisonhaislip Birthday!!! 	['happy']	Mon Feb 06 20:51:21 +0000 2012	Fri Sep 04 04:22:11 +0000 2009	70	0	360			0	0	0	0	1	0	0	1
1206379376_426382234418159616	maddiehickish	1206379376	426382234418159616	Experiencing radio-rush from @Livewire1350 demo this afternoon. Tears of joy. The wireless is my real home! 	['happy']	Thu Jan 23 15:53:41 +0000 2014	Fri Feb 22 00:34:36 +0000 2013	427	901	1917	London, England	Amsterdam	0	0	0	0	1	0	0	1
24771800_68815446450769920	Gauda_	24771800	68815446450769920	Pode ser algo relativamente tosco para tweetar, mas hoje foi mesmo um dia muito bom. 	['Happy']	Thu May 12 23:10:55 +0000 2011	Mon Mar 16 21:18:27 +0000 2009	96	50	6121	Belo Horizonte	Brasilia	0	0	0	0	1	0	0	1
2862159636_523396926637490176	waweng21	2862159636	523396926637490176	Welcome to the Twitter world! 	['happy']	Sat Oct 18 08:55:26 +0000 2014	Sat Oct 18 08:47:05 +0000 2014	48	508	63			0	0	0	0	1	0	0	1
874472047_452556066107031552	AdamShattuck	874472047	452556066107031552	Finally on a flight 	['happy']	Sat Apr 05 21:19:08 +0000 2014	Thu Oct 11 22:53:40 +0000 2012	241	627	1653	Los Angeles, California 		0	0	0	0	1	0	0	1
874472047_395713773572333569	AdamShattuck	874472047	395713773572333569	Got out of work early 	['happy']	Thu Oct 31 00:48:10 +0000 2013	Thu Oct 11 22:53:40 +0000 2012	241	627	1653	Los Angeles, California 		0	0	0	0	1	0	0	1
393624740_283389167361200128	Casual_J0E	393624740	283389167361200128	Finally feeling as I should 	['Happy']	Tue Dec 25 01:50:17 +0000 2012	Tue Oct 18 20:33:59 +0000 2011	256	235	2230			0	0	0	0	1	0	0	1
393624740_163359379125583872	Casual_J0E	393624740	163359379125583872	Kissing that one girl is where it's a at 	['happy']	Sat Jan 28 20:34:45 +0000 2012	Tue Oct 18 20:33:59 +0000 2011	256	235	2230			0	0	0	0	1	0	0	1
71627827_376439980416958465	johnny_604	71627827	376439980416958465	I love a rainy Saturday afternoon. 	['happy']	Sat Sep 07 20:20:59 +0000 2013	Fri Sep 04 20:17:54 +0000 2009	63	248	1257	Toronto	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
2546355300_729876090261524481	FloridaMook	2546355300	729876090261524481	Captain America in IMAX 3D with my loves ❤ Ant-Man, Spider-Man & Black Panther were the best!  	['happy']	Tue May 10 03:29:55 +0000 2016	Wed Jun 04 15:32:44 +0000 2014	24	167	2704	sunshine, beaches & palm trees		0	0	0	0	1	0	0	1
2546355300_651526745649250305	FloridaMook	2546355300	651526745649250305	Homemade panang chicken and shrimp...not a bad first try! :-D 	['happy']	Tue Oct 06 22:37:35 +0000 2015	Wed Jun 04 15:32:44 +0000 2014	24	167	2704	sunshine, beaches & palm trees		0	0	0	0	1	0	0	1
2546355300_539404693370601473	FloridaMook	2546355300	539404693370601473	These past 4 days with all my loves at home has been fun. :-D  sleeping in and quality time. 	['happy']	Mon Dec 01 13:04:35 +0000 2014	Wed Jun 04 15:32:44 +0000 2014	24	167	2704	sunshine, beaches & palm trees		0	0	0	0	1	0	0	1
2546355300_536944739032264704	FloridaMook	2546355300	536944739032264704	Dancing around the house with my baby 	['happy']	Mon Nov 24 18:09:36 +0000 2014	Wed Jun 04 15:32:44 +0000 2014	24	167	2704	sunshine, beaches & palm trees		0	0	0	0	1	0	0	1
2546355300_527337893149544448	FloridaMook	2546355300	527337893149544448	Loving these new sheets. Time for bed after a long amazing day. 	['happy']	Wed Oct 29 05:55:25 +0000 2014	Wed Jun 04 15:32:44 +0000 2014	24	167	2704	sunshine, beaches & palm trees		0	0	0	0	1	0	0	1
2546355300_523518308034027521	FloridaMook	2546355300	523518308034027521	A lunch date on a gorgeous Saturday afternoon after an already wonderful Saturday morning? Why, yes please. :-D 	['Happy']	Sat Oct 18 16:57:45 +0000 2014	Wed Jun 04 15:32:44 +0000 2014	24	167	2704	sunshine, beaches & palm trees		0	0	0	0	1	0	0	1
2546355300_521839588600737792	FloridaMook	2546355300	521839588600737792	Chilling on the couch with my man. 	['happy']	Tue Oct 14 01:47:07 +0000 2014	Wed Jun 04 15:32:44 +0000 2014	24	167	2704	sunshine, beaches & palm trees		0	0	0	0	1	0	0	1
2546355300_514087273433161728	FloridaMook	2546355300	514087273433161728	Fall. :-D My favorite FL season. Warm days for playing and cool nights for snuggling. Sweaters, jeans & boots. Windows open, AC off. 	['happy']	Mon Sep 22 16:22:11 +0000 2014	Wed Jun 04 15:32:44 +0000 2014	24	167	2704	sunshine, beaches & palm trees		0	0	0	0	1	0	0	1
2546355300_513834146394025985	FloridaMook	2546355300	513834146394025985	Coming home from a short shift at work to a yummy dinner. 	['happy']	Sun Sep 21 23:36:21 +0000 2014	Wed Jun 04 15:32:44 +0000 2014	24	167	2704	sunshine, beaches & palm trees		0	0	0	0	1	0	0	1
87874980_606309401582919680	nncloudsl	87874980	606309401582919680	Yey 	['happy']	Thu Jun 04 04:00:00 +0000 2015	Fri Nov 06 05:28:24 +0000 2009	367	359	1464	Wattegama,sri lanka	Asia/Colombo	0	0	0	0	1	0	0	1
235664337_454354069365063680	lindsaymaben	235664337	454354069365063680	I love days like this where God gives me such joy! 	['happy']	Thu Apr 10 20:23:46 +0000 2014	Sat Jan 08 19:53:25 +0000 2011	301	286	4508	1 Peter 4:8	Pacific Time (US & Canada)	0	0	0	0	1	0	0	1
333255949_444254441357987841	garyditchburn	333255949	444254441357987841	I am wiped. Thankfully have a long weekend off, a boys day watching the nags followed by an 18th tomorrow and well earned chill time 	['happy']	Thu Mar 13 23:31:27 +0000 2014	Mon Jul 11 07:25:44 +0000 2011	376	1258	263		Edinburgh	0	0	0	0	1	0	0	1
486262386_394659268773019648	kenzrietveld	486262386	394659268773019648	It's the little things  	['happy']	Mon Oct 28 02:57:56 +0000 2013	Wed Feb 08 03:17:51 +0000 2012	295	206	6623		Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
486262386_391643310273871872	kenzrietveld	486262386	391643310273871872	Life is lovin me right back  	['happy']	Sat Oct 19 19:13:36 +0000 2013	Wed Feb 08 03:17:51 +0000 2012	295	206	6623		Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
865351933_339508967619317761	Lo_Wesss	865351933	339508967619317761	Had the absolute BEST weekend and the workday grind ain't half bad either! 	['happy']	Tue May 28 22:30:20 +0000 2013	Sat Oct 06 21:37:23 +0000 2012	178	818	691	Long Beach, CA	Pacific Time (US & Canada)	0	0	0	0	1	0	0	1
625008623_322646753616744448	AislingLedwith1	625008623	322646753616744448	Tickets booked to go see @Rachel_Hemp in Barcelona! So excited! 	['happy']	Fri Apr 12 09:45:55 +0000 2013	Mon Jul 02 21:20:46 +0000 2012	91	188	330			0	0	0	0	1	0	0	1
211987876_730423136903151616	brynnmorgan13	211987876	730423136903151616	This morning was a reminder: all I need from life is to spend my days laughing & for the people I love to get everything they want. 	['happy']	Wed May 11 15:43:41 +0000 2016	Thu Nov 04 20:48:13 +0000 2010	146	182	3008		Quito	0	0	0	0	1	0	0	1
211987876_368122664277520384	brynnmorgan13	211987876	368122664277520384	we have a healthy pup! 	['happy']	Thu Aug 15 21:30:57 +0000 2013	Thu Nov 04 20:48:13 +0000 2010	146	182	3008		Quito	0	0	0	0	1	0	0	1
71425493_539092652126253057	wojiaoanais	71425493	539092652126253057	4 días para Ha Noi, Hoi An, Siem Reap, Angkor Wat, Bangkok, Chiang Mai, Phuket y Ko Phi Phi.... a dream come true! :) 	['happy']	Sun Nov 30 16:24:38 +0000 2014	Fri Sep 04 02:02:33 +0000 2009	567	829	12888	Monterrey, México	Mountain Time (US & Canada)	0	0	0	0	1	0	0	1
397258212_605152250714050560	corytetford	397258212	605152250714050560	After a very stressful day, the good people @casino_taxi have found my guitar!!  I can't thank everyone enough for all the support!! 	['happy']	Sun May 31 23:21:54 +0000 2015	Mon Oct 24 13:06:34 +0000 2011	3253	246	4393	Canada	Atlantic Time (Canada)	0	0	0	0	1	0	0	1
122116864_468039368691576832	KimHumes	122116864	468039368691576832	What a weekend! Had a great time walking the @BNMarathon 5k yesterday & today it's @Podium2014 Juvenata concert + closing gala 	['happy']	Sun May 18 14:44:15 +0000 2014	Thu Mar 11 17:01:36 +0000 2010	1062	1201	11918	Halifax, Nova Scotia, Canada	Atlantic Time (Canada)	0	0	0	0	1	0	0	1
518158494_435801592428634112	undercoveramigo	518158494	435801592428634112	Today's gonna be the best. 	['happy']	Tue Feb 18 15:42:51 +0000 2014	Thu Mar 08 03:20:43 +0000 2012	81	382	4362		Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
68568624_231578983978913792	edu723	68568624	231578983978913792	home is where the wifi is*	['happy']	Sat Aug 04 02:35:06 +0000 2012	Tue Aug 25 01:19:15 +0000 2009	192	237	3269	ÜT: 18.456673,-69.93865	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
176013236_283307637393747968	melinalbravo	176013236	283307637393747968	And finally the truth set me free. 	['Happy']	Mon Dec 24 20:26:19 +0000 2012	Sun Aug 08 08:30:49 +0000 2010	153	148	2385	Austin, TX	Central Time (US & Canada)	0	0	0	0	1	0	0	1
70311506_468764348727717888	chemical_spy	70311506	468764348727717888	Check out this heartwarming blog post from @souvik_sarkar.  	['happy']	Tue May 20 14:45:04 +0000 2014	Mon Aug 31 04:50:19 +0000 2009	100	221	2627	Bangalore, India		0	0	0	0	1	0	0	1
14531787_550199684648558592	brochon	14531787	550199684648558592	Happy that the kids made it home safe and sound! 	['happy']	Wed Dec 31 08:00:01 +0000 2014	Fri Apr 25 18:55:25 +0000 2008	56	231	1552	Los Angeles, CA	Pacific Time (US & Canada)	0	0	0	0	1	0	0	1
16670162_509688550431158272	sjcole	16670162	509688550431158272	Honeycrisp apples are back!! 	['happy']	Wed Sep 10 13:03:14 +0000 2014	Thu Oct 09 18:02:34 +0000 2008	333	157	2411	Ann Arbor, MI		0	0	0	0	1	0	0	1
16670162_284125375238381570	sjcole	16670162	284125375238381570	Fox Soccer now in HD on RCN Chicago. Thanks @FOXSoccer , @RCNconnects 	['happy']	Thu Dec 27 02:35:42 +0000 2012	Thu Oct 09 18:02:34 +0000 2008	333	157	2411	Ann Arbor, MI		0	0	0	0	1	0	0	1
2406272770_897420001916981248	tomika_leverett	2406272770	897420001916981248	The  to happiness is to focus on what you do have.. 	['happy']	Tue Aug 15 11:29:36 +0000 2017	Thu Mar 13 01:01:17 +0000 2014	2394	2598	8296	Melbourne, FL		0	0	0	0	1	0	0	1
527845716_239538833220333568	Amateur_Kid	527845716	239538833220333568	@LiliRosa519  :D 	['happy']	Sun Aug 26 01:44:42 +0000 2012	Sat Mar 17 21:13:51 +0000 2012	280	664	2655	Somewhere in TX		0	0	0	0	1	0	0	1
187435615_705224476229705728	chelseahoff0603	187435615	705224476229705728	Brewery hopping and nitro beers. 	['happy']	Thu Mar 03 02:53:12 +0000 2016	Mon Sep 06 06:17:32 +0000 2010	160	556	7823	Minnesota	Central Time (US & Canada)	0	0	0	0	1	0	0	1
16925875_216849230248148993	LizzyBeth1980	16925875	216849230248148993	I love that even in a foreign country, I can lose myself in a book store. 	['happy']	Sun Jun 24 11:04:20 +0000 2012	Thu Oct 23 13:00:26 +0000 2008	57	167	1559	Houston	Central Time (US & Canada)	0	0	0	0	1	0	0	1
16925875_127817851154341889	LizzyBeth1980	16925875	127817851154341889	Best. Day. Ever. 	['happy']	Sat Oct 22 18:45:25 +0000 2011	Thu Oct 23 13:00:26 +0000 2008	57	167	1559	Houston	Central Time (US & Canada)	0	0	0	0	1	0	0	1
16925875_120317746088124416	LizzyBeth1980	16925875	120317746088124416	I love weddings....especially when I know the bride and groom are going to make it :) 	['happy']	Sun Oct 02 02:02:40 +0000 2011	Thu Oct 23 13:00:26 +0000 2008	57	167	1559	Houston	Central Time (US & Canada)	0	0	0	0	1	0	0	1
16925875_119815353571344384	LizzyBeth1980	16925875	119815353571344384	Love my Fridays off.  Hello Cedar Creek and Friday morning Shiner Bock. 	['happy']	Fri Sep 30 16:46:21 +0000 2011	Thu Oct 23 13:00:26 +0000 2008	57	167	1559	Houston	Central Time (US & Canada)	0	0	0	0	1	0	0	1
825745058_810169929144160256	EmLoewus	825745058	810169929144160256	Getting ready for two show day and an audition, dad and boyfriend leaning over weekend NYTimes puzzles drinking coffee, snow outside 	['happy']	Sat Dec 17 17:08:57 +0000 2016	Sat Sep 15 18:30:23 +0000 2012	305	391	2220		Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
17944696_433131944310620160	Mertroid	17944696	433131944310620160	Really great rehearsal tonight. I had forgotten how great validation is. 	['happy']	Tue Feb 11 06:54:37 +0000 2014	Sun Dec 07 18:10:13 +0000 2008	472	308	11263	Mississippi to Los Angeles	Central Time (US & Canada)	0	0	0	0	1	0	0	1
2857662907_649730727899103232	Mindewy7	2857662907	649730727899103232	Watching @FastFurious with my baby. Good way to spend a chilly night 	['happy']	Thu Oct 01 23:40:51 +0000 2015	Thu Oct 16 05:13:53 +0000 2014	121	762	616			0	0	0	0	1	0	0	1
191926480_768186451473248256	madelineraeg	191926480	768186451473248256	Today was a good day! I was offered a position helping people with traumatic brain injuries find employment in the Kansas City area. 	['happy']	Tue Aug 23 20:41:36 +0000 2016	Fri Sep 17 18:32:31 +0000 2010	261	578	2350	Kansas	Central Time (US & Canada)	0	0	0	0	1	0	0	1
191926480_500469727789977600	madelineraeg	191926480	500469727789977600	Time for the much needed trip to the Lake of the Ozarks! 	['happy']	Sat Aug 16 02:30:56 +0000 2014	Fri Sep 17 18:32:31 +0000 2010	261	578	2350	Kansas	Central Time (US & Canada)	0	0	0	0	1	0	0	1
2560807759_476624822928039936	Monkey_Man404	2560807759	476624822928039936	Wooo got a twitter! 	['happy']	Wed Jun 11 07:19:47 +0000 2014	Wed Jun 11 07:13:47 +0000 2014	73	361	970	Florida		0	0	0	0	1	0	0	1
20592045_502077663851585536	columtyrrell	20592045	502077663851585536	I'm finally allowed announce it. The good folk behind the fosters @ComedyAwards have shortlisted me for the best newcomer award. 	['happy']	Wed Aug 20 13:00:17 +0000 2014	Wed Feb 11 14:11:55 +0000 2009	1037	644	7030		Pacific Time (US & Canada)	0	0	0	0	1	0	0	1
2523545136_716357741585936384	cobbleboy	2523545136	716357741585936384	Ooooooo new bike gloves, now I know riding season is upon us, 	['happy']	Sat Apr 02 20:12:49 +0000 2016	Sun May 25 22:08:39 +0000 2014	35	58	1249	langford		0	0	0	0	1	0	0	1
151691179_359493239239229445	kenlongesq	151691179	359493239239229445	Today was one of the better days of my life. If I could repeat today 10 - 15 times, I would happily do so. 	['happy']	Tue Jul 23 02:00:41 +0000 2013	Fri Jun 04 01:06:29 +0000 2010	119	456	2756			0	0	0	0	1	0	0	1
764365424_499640818278223873	wondrsnevercies	764365424	499640818278223873	blantonmuseum's video  made my day perfect 	['happy']	Wed Aug 13 19:37:08 +0000 2014	Fri Aug 17 20:11:29 +0000 2012	95	170	475	Austin, TX	Central Time (US & Canada)	0	0	0	0	1	0	0	1
764365424_493590356135395329	wondrsnevercies	764365424	493590356135395329	sesamestreet's photo  cause it contains all the 	['happy']	Mon Jul 28 02:54:46 +0000 2014	Fri Aug 17 20:11:29 +0000 2012	95	170	475	Austin, TX	Central Time (US & Canada)	0	0	0	0	1	0	0	1
2834070921_594944044196827137	desikostos	2834070921	594944044196827137	Just saw a shooting star ;) 	['happy']	Sun May 03 19:18:08 +0000 2015	Thu Oct 16 13:52:15 +0000 2014	36	139	983	Plovdiv,Bulgaria	Kyiv	0	0	0	0	1	0	0	1
43848906_328274312568127488	beautylied	43848906	328274312568127488	I almost adopted a cat today. I put in to be a volunteer instead. 	['happy']	Sat Apr 27 22:27:49 +0000 2013	Mon Jun 01 07:32:00 +0000 2009	54	145	2975	Brooklyn, NY	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
43848906_219497567283712001	beautylied	43848906	219497567283712001	I found a local Savers :) 	['happy']	Sun Jul 01 18:27:52 +0000 2012	Mon Jun 01 07:32:00 +0000 2009	54	145	2975	Brooklyn, NY	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
370465531_530650460861267968	lepetitogre	370465531	530650460861267968	Back at work, had a great time @btconf. Singing in a choir with @sagmeisterwalsh was definitely a highlight  	['happy']	Fri Nov 07 09:18:23 +0000 2014	Fri Sep 09 02:21:03 +0000 2011	95	245	65	Cologne	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
189560305_439121999453880320	masonnazari	189560305	439121999453880320	It's raining , I love raining 	['happy']	Thu Feb 27 19:36:57 +0000 2014	Sat Sep 11 16:09:24 +0000 2010	774	758	3925	In the Closet	Pacific Time (US & Canada)	0	0	0	0	1	0	0	1
189247033_507623858497523712	_MelissaMeyer	189247033	507623858497523712	Travelling to Montreal to train for my job? Pretty sweet deal!! ✈️ 	['happy']	Thu Sep 04 20:18:53 +0000 2014	Fri Sep 10 19:26:33 +0000 2010	607	1116	6522	Oakville, ON, Canada	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
283846023_393795894644330496	amylwetzel	283846023	393795894644330496	Now, time to snuggle up under the covers with a mug of hot cider and Breaking Bad, whilst waiting for my parents to arrive! 	['happy']	Fri Oct 25 17:47:12 +0000 2013	Mon Apr 18 04:09:59 +0000 2011	222	350	1434	Little Rock, AR	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
57297416_397634502349963264	srinathvarkala	57297416	397634502349963264	What ever you are be  !!! Make people happy	['happy']	Tue Nov 05 08:00:27 +0000 2013	Thu Jul 16 10:24:20 +0000 2009	145	37	1398	Dallas, TX	Chennai	0	0	0	0	1	0	0	1
64105357_294920991774220289	mjhankins44	64105357	294920991774220289	Got spotify working on my Linux machine 	['happy']	Fri Jan 25 21:33:38 +0000 2013	Sun Aug 09 03:48:35 +0000 2009	57	108	377		America/Chicago	0	0	0	0	1	0	0	1
75283042_459575392081174528	mgupta85	75283042	459575392081174528	Sufi and jazz this weekend 	['happy']	Fri Apr 25 06:11:26 +0000 2014	Fri Sep 18 13:44:20 +0000 2009	85	228	1534	Singapore	Beijing	0	0	0	0	1	0	0	1
27051029_94211273524396032	cristinabe	27051029	94211273524396032	@ Miss Favela again 	['happy']	Fri Jul 22 01:04:52 +0000 2011	Fri Mar 27 17:25:55 +0000 2009	291	430	1367	sf, ny, dc	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
355568978_304755966757445634	tessbrown2	355568978	304755966757445634	I love being able to come home and make myself a meal. It is honestly the nicest feeling 	['happy']	Fri Feb 22 00:54:19 +0000 2013	Mon Aug 15 15:21:12 +0000 2011	234	278	4822	LDN // NYC // MTL 	Quito	0	0	0	0	1	0	0	1
33992155_492393982291214336	gweisols66	33992155	492393982291214336	Shopping is definitely a great way to regain your sanity!  Esp when you are buying much smaller clothing! 	['happy']	Thu Jul 24 19:40:48 +0000 2014	Tue Apr 21 18:31:36 +0000 2009	219	570	3885	Pittsburgh, PA	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
1910700217_526511376114933760	marsillamasy	1910700217	526511376114933760	IAM SO 	['HAPPY']	Sun Oct 26 23:11:08 +0000 2014	Fri Sep 27 09:50:25 +0000 2013	464	1415	2150		Kyiv	0	0	0	0	1	0	0	1
417224138_293176495491387392	Hartnerd	417224138	293176495491387392	Food. Royal Oak. No work tomorrow. 	['happy']	Mon Jan 21 02:01:38 +0000 2013	Sun Nov 20 17:50:19 +0000 2011	85	204	614	Southfield, MI	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
222885863_91300066970705920	Madelyn_Herbert	222885863	91300066970705920	The power of a strangers smile is truly amazing. And there's nothing like a trail run to clear the mind and count your blessings 	['happy']	Thu Jul 14 00:16:46 +0000 2011	Sat Dec 04 19:07:24 +0000 2010	240	266	2813	Nashville, TN	Mountain Time (US & Canada)	0	0	0	0	1	0	0	1
222885863_82087478378504192	Madelyn_Herbert	222885863	82087478378504192	Bring on the summer storm! Daddy + 2 large coffees + porch swing... Watching the clouds roll in 	['happy']	Sat Jun 18 14:09:14 +0000 2011	Sat Dec 04 19:07:24 +0000 2010	240	266	2813	Nashville, TN	Mountain Time (US & Canada)	0	0	0	0	1	0	0	1
566277172_531990109605089280	Selfishbiotech	566277172	531990109605089280	@haleighnovember me too! Thursday or Friday 	['happy']	Tue Nov 11 02:01:40 +0000 2014	Sun Apr 29 12:59:02 +0000 2012	64	154	3619		Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
2405261289_459366471379197952	withloverika_	2405261289	459366471379197952	Clap along if you feel your outfit makes you feel 	['HAPPY']	Thu Apr 24 16:21:16 +0000 2014	Wed Mar 12 16:49:36 +0000 2014	56	283	1174		Atlantic Time (Canada)	0	0	0	0	1	0	0	1
965131112_801594558958157824	jdboy2000	965131112	801594558958157824	@johngreen mere minutes ago I felt as if no good came of 2016, I remembered the promotion of @AFCWimbledon & your spirit-lifting joy. 	['happy']	Thu Nov 24 01:13:30 +0000 2016	Thu Nov 22 23:13:45 +0000 2012	228	1209	1909	Chicago, IL 60660	Central Time (US & Canada)	0	0	0	0	1	0	0	1
50949312_529519626275680256	abquirarte	50949312	529519626275680256	Wine, a good book, and a warm blanket... 	['happy']	Tue Nov 04 06:24:51 +0000 2014	Fri Jun 26 06:25:48 +0000 2009	394	734	1624	Sacramento	Hawaii	0	0	0	0	1	0	0	1
818372774_361202909356101633	cailee_l	818372774	361202909356101633	@as_kristine You like Doctor Who? Yes!!! Let's do this soon because I just started series 6 and netflix doesn't have the 7th. Omg 	['happy']	Sat Jul 27 19:14:19 +0000 2013	Tue Sep 11 23:02:33 +0000 2012	170	251	2893	MN	Central Time (US & Canada)	0	0	0	0	1	0	0	1
278675851_165530480257679360	justbuzzD10	278675851	165530480257679360	I love driving with the windows down and the music uppp 	['happy']	Fri Feb 03 20:21:56 +0000 2012	Thu Apr 07 19:00:18 +0000 2011	262	484	2635		Quito	0	0	0	0	1	0	0	1
368592623_175718319624683520	danielafrancopi	368592623	175718319624683520	First acceptance: UMass Amherst :D 	['Happy']	Fri Mar 02 23:04:46 +0000 2012	Mon Sep 05 22:08:55 +0000 2011	373	501	2536	Palm Springs, CA	Pacific Time (US & Canada)	0	0	0	0	1	0	0	1
412377244_468008700469596160	carimeng	412377244	468008700469596160	In other news, I think I have a free day? Bye-bye breakfast with @bebetooficial and his family followed by a trip to the zoo! 	['happy']	Sun May 18 12:42:24 +0000 2014	Mon Nov 14 16:19:06 +0000 2011	511	482	8500	Granville, OH		0	0	0	0	1	0	0	1
7612812_674990827547045888	TheNuwanda	7612812	674990827547045888	New @serial and a day full of Christmas cookie baking... 	['happy']	Thu Dec 10 16:35:28 +0000 2015	Fri Jul 20 16:27:32 +0000 2007	2080	2250	12459	Washington, DC	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
20536717_440487476969226240	pecosio	20536717	440487476969226240	Vamos por este nuevo proyecto! Con todo! 	['happy']	Mon Mar 03 14:02:53 +0000 2014	Tue Feb 10 19:21:21 +0000 2009	375	692	3917		Central Time (US & Canada)	0	0	0	0	1	0	0	1
